rent amount,count,percent
2720.0,1,0.06385696040868455
2710.0,1,0.06385696040868455
8840.0,1,0.06385696040868455
9100.0,1,0.06385696040868455
14200.0,1,0.06385696040868455
9200.0,1,0.06385696040868455
13950.0,1,0.06385696040868455
13040.0,1,0.06385696040868455
12900.0,1,0.06385696040868455
12300.0,1,0.06385696040868455
11900.0,1,0.06385696040868455
11470.0,1,0.06385696040868455
11400.0,1,0.06385696040868455
11050.0,1,0.06385696040868455
10970.0,1,0.06385696040868455
10870.0,1,0.06385696040868455
10840.0,1,0.06385696040868455
10800.0,1,0.06385696040868455
10630.0,1,0.06385696040868455
10600.0,1,0.06385696040868455
9670.0,1,0.06385696040868455
9520.0,1,0.06385696040868455
9350.0,1,0.06385696040868455
9265.0,1,0.06385696040868455
9240.0,1,0.06385696040868455
2690.0,1,0.06385696040868455
2670.0,1,0.06385696040868455
2640.0,1,0.06385696040868455
2625.0,1,0.06385696040868455
3880.0,1,0.06385696040868455
3860.0,1,0.06385696040868455
3850.0,1,0.06385696040868455
3840.0,1,0.06385696040868455
3820.0,1,0.06385696040868455
3790.0,1,0.06385696040868455
3280.0,1,0.06385696040868455
3760.0,1,0.06385696040868455
3740.0,1,0.06385696040868455
3650.0,1,0.06385696040868455
3581.0,1,0.06385696040868455
3570.0,1,0.06385696040868455
3536.0,1,0.06385696040868455
3493.0,1,0.06385696040868455
3491.0,1,0.06385696040868455
3480.0,1,0.06385696040868455
3468.0,1,0.06385696040868455
3450.0,1,0.06385696040868455
3390.0,1,0.06385696040868455
3915.0,1,0.06385696040868455
3978.0,1,0.06385696040868455
4172.0,1,0.06385696040868455
2472.0,1,0.06385696040868455
2592.0,1,0.06385696040868455
2590.0,1,0.06385696040868455
2572.0,1,0.06385696040868455
2570.0,1,0.06385696040868455
2540.0,1,0.06385696040868455
2530.0,1,0.06385696040868455
2529.0,1,0.06385696040868455
2501.0,1,0.06385696040868455
2465.0,1,0.06385696040868455
4340.0,1,0.06385696040868455
3180.0,1,0.06385696040868455
3230.0,1,0.06385696040868455
3260.0,1,0.06385696040868455
3805.0,1,0.06385696040868455
4550.0,1,0.06385696040868455
4490.0,1,0.06385696040868455
4477.0,1,0.06385696040868455
4348.0,1,0.06385696040868455
13970.0,1,0.06385696040868455
14300.0,1,0.06385696040868455
928.0,1,0.06385696040868455
1362.0,1,0.06385696040868455
2255.0,1,0.06385696040868455
1320.0,1,0.06385696040868455
1490.0,1,0.06385696040868455
1520.0,1,0.06385696040868455
1040.0,1,0.06385696040868455
1530.0,1,0.06385696040868455
1050.0,1,0.06385696040868455
1061.0,1,0.06385696040868455
1062.0,1,0.06385696040868455
1710.0,1,0.06385696040868455
1331.0,1,0.06385696040868455
1690.0,1,0.06385696040868455
1086.0,1,0.06385696040868455
1090.0,1,0.06385696040868455
1093.0,1,0.06385696040868455
1628.0,1,0.06385696040868455
1608.0,1,0.06385696040868455
1094.0,1,0.06385696040868455
1112.0,1,0.06385696040868455
1283.0,1,0.06385696040868455
1280.0,1,0.06385696040868455
14500.0,1,0.06385696040868455
1380.0,1,0.06385696040868455
920.0,1,0.06385696040868455
892.0,1,0.06385696040868455
930.0,1,0.06385696040868455
1074.0,1,0.06385696040868455
1765.0,1,0.06385696040868455
1170.0,1,0.06385696040868455
1475.0,1,0.06385696040868455
1469.0,1,0.06385696040868455
1460.0,1,0.06385696040868455
1181.0,1,0.06385696040868455
1184.0,1,0.06385696040868455
1439.0,1,0.06385696040868455
1190.0,1,0.06385696040868455
1430.0,1,0.06385696040868455
1213.0,1,0.06385696040868455
1420.0,1,0.06385696040868455
1249.0,1,0.06385696040868455
1266.0,1,0.06385696040868455
1268.0,1,0.06385696040868455
1576.0,1,0.06385696040868455
1569.0,1,0.06385696040868455
1560.0,1,0.06385696040868455
1115.0,1,0.06385696040868455
6550.0,1,0.06385696040868455
6520.0,1,0.06385696040868455
6300.0,1,0.06385696040868455
6070.0,1,0.06385696040868455
5930.0,1,0.06385696040868455
5740.0,1,0.06385696040868455
5650.0,1,0.06385696040868455
5525.0,1,0.06385696040868455
5270.0,1,0.06385696040868455
5150.0,1,0.06385696040868455
5080.0,1,0.06385696040868455
5054.0,1,0.06385696040868455
5015.0,1,0.06385696040868455
8450.0,1,0.06385696040868455
8540.0,1,0.06385696040868455
2430.0,1,0.06385696040868455
8670.0,1,0.06385696040868455
14850.0,1,0.06385696040868455
14650.0,1,0.06385696040868455
6600.0,1,0.06385696040868455
6608.0,1,0.06385696040868455
6660.0,1,0.06385696040868455
7735.0,1,0.06385696040868455
1556.0,1,0.06385696040868455
1555.0,1,0.06385696040868455
1290.0,1,0.06385696040868455
45000.0,1,0.06385696040868455
2260.0,1,0.06385696040868455
8499.0,1,0.06385696040868455
8400.0,1,0.06385696040868455
8268.0,1,0.06385696040868455
7700.0,1,0.06385696040868455
6960.0,1,0.06385696040868455
7680.0,1,0.06385696040868455
7677.0,1,0.06385696040868455
7620.0,1,0.06385696040868455
7609.0,1,0.06385696040868455
7450.0,1,0.06385696040868455
7320.0,1,0.06385696040868455
7182.0,1,0.06385696040868455
7100.0,1,0.06385696040868455
860.0,1,0.06385696040868455
