area,count,percent
242.0,1,0.06385696040868455
202.0,1,0.06385696040868455
196.0,1,0.06385696040868455
197.0,1,0.06385696040868455
850.0,1,0.06385696040868455
284.0,1,0.06385696040868455
281.0,1,0.06385696040868455
276.0,1,0.06385696040868455
275.0,1,0.06385696040868455
272.0,1,0.06385696040868455
244.0,1,0.06385696040868455
268.0,1,0.06385696040868455
267.0,1,0.06385696040868455
264.0,1,0.06385696040868455
262.0,1,0.06385696040868455
258.0,1,0.06385696040868455
256.0,1,0.06385696040868455
254.0,1,0.06385696040868455
251.0,1,0.06385696040868455
248.0,1,0.06385696040868455
286.0,1,0.06385696040868455
288.0,1,0.06385696040868455
291.0,1,0.06385696040868455
164.0,1,0.06385696040868455
185.0,1,0.06385696040868455
178.0,1,0.06385696040868455
173.0,1,0.06385696040868455
