area,count,percent
336.0,2,0.14695077149155034
510.0,2,0.14695077149155034
390.0,2,0.14695077149155034
462.0,2,0.14695077149155034
347.0,2,0.14695077149155034
470.0,2,0.14695077149155034
63.0,2,0.14695077149155034
556.0,2,0.14695077149155034
720.0,2,0.14695077149155034
325.0,2,0.14695077149155034
72.0,2,0.14695077149155034
318.0,2,0.14695077149155034
155.0,2,0.14695077149155034
309.0,2,0.14695077149155034
79.0,2,0.14695077149155034
294.0,2,0.14695077149155034
410.0,2,0.14695077149155034
37.0,2,0.14695077149155034
56.0,2,0.14695077149155034
560.0,2,0.14695077149155034
104.0,2,0.14695077149155034
378.0,2,0.14695077149155034
114.0,2,0.14695077149155034
384.0,2,0.14695077149155034
167.0,2,0.14695077149155034
144.0,2,0.14695077149155034
177.0,2,0.14695077149155034
96.0,2,0.14695077149155034
102.0,2,0.14695077149155034
235.0,2,0.14695077149155034
187.0,2,0.14695077149155034
192.0,2,0.14695077149155034
249.0,2,0.14695077149155034
650.0,2,0.14695077149155034
105.0,2,0.14695077149155034
106.0,2,0.14695077149155034
108.0,2,0.14695077149155034
205.0,2,0.14695077149155034
115.0,2,0.14695077149155034
232.0,2,0.14695077149155034
103.0,2,0.14695077149155034
310.0,2,0.14695077149155034
41.0,2,0.14695077149155034
430.0,2,0.14695077149155034
10.0,1,0.07347538574577517
243.0,1,0.07347538574577517
890.0,1,0.07347538574577517
198.0,1,0.07347538574577517
206.0,1,0.07347538574577517
208.0,1,0.07347538574577517
211.0,1,0.07347538574577517
213.0,1,0.07347538574577517
999.0,1,0.07347538574577517
224.0,1,0.07347538574577517
226.0,1,0.07347538574577517
233.0,1,0.07347538574577517
236.0,1,0.07347538574577517
303.0,1,0.07347538574577517
307.0,1,0.07347538574577517
312.0,1,0.07347538574577517
447.0,1,0.07347538574577517
455.0,1,0.07347538574577517
472.0,1,0.07347538574577517
488.0,1,0.07347538574577517
524.0,1,0.07347538574577517
525.0,1,0.07347538574577517
565.0,1,0.07347538574577517
580.0,1,0.07347538574577517
596.0,1,0.07347538574577517
629.0,1,0.07347538574577517
630.0,1,0.07347538574577517
645.0,1,0.07347538574577517
651.0,1,0.07347538574577517
680.0,1,0.07347538574577517
830.0,1,0.07347538574577517
845.0,1,0.07347538574577517
197.0,1,0.07347538574577517
196.0,1,0.07347538574577517
194.0,1,0.07347538574577517
277.0,1,0.07347538574577517
244.0,1,0.07347538574577517
247.0,1,0.07347538574577517
248.0,1,0.07347538574577517
251.0,1,0.07347538574577517
252.0,1,0.07347538574577517
256.0,1,0.07347538574577517
264.0,1,0.07347538574577517
265.0,1,0.07347538574577517
267.0,1,0.07347538574577517
272.0,1,0.07347538574577517
273.0,1,0.07347538574577517
275.0,1,0.07347538574577517
276.0,1,0.07347538574577517
281.0,1,0.07347538574577517
185.0,1,0.07347538574577517
286.0,1,0.07347538574577517
288.0,1,0.07347538574577517
296.0,1,0.07347538574577517
242.0,1,0.07347538574577517
301.0,1,0.07347538574577517
239.0,1,0.07347538574577517
234.0,1,0.07347538574577517
162.0,1,0.07347538574577517
166.0,1,0.07347538574577517
168.0,1,0.07347538574577517
169.0,1,0.07347538574577517
173.0,1,0.07347538574577517
178.0,1,0.07347538574577517
850.0,1,0.07347538574577517
998.0,1,0.07347538574577517
34.0,1,0.07347538574577517
444.0,1,0.07347538574577517
123.0,1,0.07347538574577517
119.0,1,0.07347538574577517
58.0,1,0.07347538574577517
62.0,1,0.07347538574577517
64.0,1,0.07347538574577517
113.0,1,0.07347538574577517
112.0,1,0.07347538574577517
107.0,1,0.07347538574577517
76.0,1,0.07347538574577517
83.0,1,0.07347538574577517
84.0,1,0.07347538574577517
99.0,1,0.07347538574577517
86.0,1,0.07347538574577517
89.0,1,0.07347538574577517
128.0,1,0.07347538574577517
39.0,1,0.07347538574577517
51.0,1,0.07347538574577517
24.0,1,0.07347538574577517
151.0,1,0.07347538574577517
11.0,1,0.07347538574577517
12.0,1,0.07347538574577517
15.0,1,0.07347538574577517
16.0,1,0.07347538574577517
141.0,1,0.07347538574577517
26.0,1,0.07347538574577517
28.0,1,0.07347538574577517
29.0,1,0.07347538574577517
94.0,1,0.07347538574577517
137.0,1,0.07347538574577517
124.0,1,0.07347538574577517
92.0,1,0.07347538574577517
49.0,1,0.07347538574577517
362.0,1,0.07347538574577517
442.0,1,0.07347538574577517
438.0,1,0.07347538574577517
417.0,1,0.07347538574577517
321.0,1,0.07347538574577517
323.0,1,0.07347538574577517
327.0,1,0.07347538574577517
334.0,1,0.07347538574577517
335.0,1,0.07347538574577517
342.0,1,0.07347538574577517
343.0,1,0.07347538574577517
352.0,1,0.07347538574577517
354.0,1,0.07347538574577517
161.0,1,0.07347538574577517
375.0,1,0.07347538574577517
47.0,1,0.07347538574577517
376.0,1,0.07347538574577517
383.0,1,0.07347538574577517
385.0,1,0.07347538574577517
387.0,1,0.07347538574577517
392.0,1,0.07347538574577517
395.0,1,0.07347538574577517
396.0,1,0.07347538574577517
398.0,1,0.07347538574577517
372.0,1,0.07347538574577517
157.0,1,0.07347538574577517
223.0,1,0.07347538574577517
1600.0,1,0.07347538574577517
44.0,1,0.07347538574577517
133.0,1,0.07347538574577517
